ID	FIRST	PREV	AVG	MIN	MAX	STDEV
5381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6621	0.1755	0.1755	0.1755	0.1755	0.1755	0.0000
2030	0.1382	0.0660	0.1021	0.0660	0.1382	0.0510
11181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11261	0.2312	0.2312	0.2312	0.2312	0.2312	0.0000
16551	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21891	0.0988	0.0988	0.0988	0.0988	0.0988	0.0000
1531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1591	0.1926	0.1926	0.1926	0.1926	0.1926	0.0000
2161	0.1125	0.1524	0.1324	0.1125	0.1524	0.0282
3281	0.0851	0.1875	0.1362	0.0851	0.1875	0.0512
3841	0.1812	0.0384	0.0975	0.0384	0.1812	0.0652
8341	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9341	0.1533	0.1533	0.1533	0.1533	0.1533	0.0000
9411	0.3848	0.1724	0.2786	0.1724	0.3848	0.1502
14191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14211	0.0561	0.0561	0.0561	0.0561	0.0561	0.0000
5960	0.2362	0.0557	0.1459	0.0557	0.2362	0.1277
18581	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19251	0.1261	0.1261	0.1261	0.1261	0.1261	0.0000
20451	0.2794	0.1817	0.2306	0.1817	0.2794	0.0691
20541	0.0572	0.0333	0.0561	0.0333	0.0778	0.0222
101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12771	0.0991	0.0991	0.0991	0.0991	0.0991	0.0000
12901	0.0298	0.0276	0.0287	0.0276	0.0298	0.0015
16531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21811	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21821	0.1059	0.1059	0.1059	0.1059	0.1059	0.0000
21871	0.1250	0.4274	0.2762	0.1250	0.4274	0.2138
21881	0.1301	0.0031	0.0464	0.0031	0.1301	0.0725
1521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1561	0.4093	0.4093	0.4093	0.4093	0.4093	0.0000
840	0.2549	0.3459	0.3004	0.2549	0.3459	0.0643
860	0.1717	0.2939	0.2309	0.1717	0.2939	0.0611
1651	0.1808	0.1758	0.1666	0.1303	0.1808	0.0242
940	0.1975	0.1328	0.1303	0.0580	0.1975	0.0505
1721	0.2214	0.1102	0.1369	0.1023	0.2214	0.0461
1811	0.1846	0.1833	0.1598	0.1181	0.2025	0.0305
3511	0.4399	0.1455	0.2444	0.1455	0.4399	0.1081
3561	0.1028	0.0856	0.1097	0.0608	0.1572	0.0324
3721	0.2263	0.1662	0.1963	0.0953	0.2730	0.0614
8301	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8351	0.2002	0.2002	0.2002	0.2002	0.2002	0.0000
8721	0.1338	0.3065	0.2202	0.1338	0.3065	0.1221
13121	0.0781	0.1109	0.1161	0.0781	0.1593	0.0408
14121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18591	0.0866	0.0866	0.0866	0.0866	0.0866	0.0000
18601	0.0962	0.0837	0.0899	0.0837	0.0962	0.0089
18641	0.0771	0.1532	0.1290	0.0771	0.1567	0.0450
18711	0.0543	0.0737	0.0821	0.0281	0.1725	0.0631
18751	0.0588	0.0628	0.0568	0.0365	0.0885	0.0214
18771	0.0056	0.0028	0.0506	0.0028	0.1163	0.0507
18811	0.0814	0.0249	0.0813	0.0249	0.1404	0.0399
18851	0.0523	0.0723	0.0934	0.0460	0.1628	0.0418
18871	0.0552	0.0406	0.0420	0.0116	0.0740	0.0240
91	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5391	0.4279	0.4279	0.4279	0.4279	0.4279	0.0000
11111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13721	0.2649	0.2649	0.2649	0.2649	0.2649	0.0000
5590	0.3063	0.4207	0.3635	0.3063	0.4207	0.0809
13811	0.1581	0.2471	0.2459	0.1581	0.3325	0.0872
5740	0.3121	0.2065	0.3013	0.2065	0.3656	0.0674
16481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17201	0.2015	0.2015	0.2015	0.2015	0.2015	0.0000
21771	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21781	0.1067	0.1067	0.1067	0.1067	0.1067	0.0000
21791	0.0915	0.0446	0.0681	0.0446	0.0915	0.0332
21801	0.0871	0.0655	0.0881	0.0655	0.1117	0.0231
1491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2401	0.0826	0.0826	0.0826	0.0826	0.0826	0.0000
4791	0.0791	0.0537	0.0664	0.0537	0.0791	0.0180
6741	0.0926	0.0635	0.1333	0.0635	0.2438	0.0968
2040	0.0939	0.3048	0.1872	0.0939	0.3048	0.1086
7861	0.1299	0.0898	0.0555	0.0040	0.1299	0.0525
2460	0.1364	0.0352	0.1955	0.0352	0.3749	0.1175
8031	0.4147	0.3108	0.2171	0.1389	0.4147	0.1053
2470	0.1896	0.4280	0.3182	0.0657	0.8218	0.2377
12301	0.2342	0.0768	0.1414	0.0076	0.2342	0.0810
4530	0.0792	0.1633	0.1389	0.0198	0.2416	0.0743
7730	0.0526	0.0563	0.0437	0.0052	0.1017	0.0338
15841	0.3249	0.0140	0.1824	0.0140	0.4059	0.1249
8281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8771	0.4167	0.4167	0.4167	0.4167	0.4167	0.0000
14031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14061	0.3259	0.3259	0.3259	0.3259	0.3259	0.0000
5750	0.1865	0.5579	0.3722	0.1865	0.5579	0.2626
14151	0.3037	0.1048	0.2831	0.1048	0.4409	0.1690
14181	0.0224	0.0389	0.0188	0.0062	0.0389	0.0152
14201	0.0901	0.0031	0.0531	0.0031	0.0942	0.0462
14251	0.1051	0.0052	0.1019	0.0052	0.2295	0.0778
5870	0.0101	0.0012	0.0243	0.0012	0.0602	0.0215
5890	0.0237	0.0025	0.0248	0.0024	0.0754	0.0272
16661	0.0510	0.0054	0.0739	0.0054	0.2991	0.1029
18561	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21561	0.1167	0.1167	0.1167	0.1167	0.1167	0.0000
81	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6461	0.0034	0.0034	0.0034	0.0034	0.0034	0.0000
6471	0.0034	0.0234	0.0134	0.0034	0.0234	0.0142
7121	0.0601	0.0094	0.0275	0.0094	0.0601	0.0282
2100	0.3562	0.1611	0.1311	0.0027	0.3562	0.1674
2130	0.0346	0.0898	0.0563	0.0177	0.0898	0.0294
2190	0.2463	0.0842	0.1434	0.0000	0.3395	0.1378
2340	0.0237	0.1628	0.1207	0.0084	0.4011	0.1411
3310	0.1198	0.1249	0.1104	0.0013	0.3477	0.1066
7161	0.3419	0.1370	0.1515	0.0052	0.3912	0.1418
10841	0.2002	0.2444	0.1541	0.0000	0.3912	0.1279
3970	0.3276	0.1580	0.1937	0.0015	0.4600	0.1547
11071	0.0305	0.1046	0.0181	0.0000	0.1046	0.0291
11751	0.0600	0.0014	0.0294	0.0000	0.1311	0.0385
6720	0.1539	0.0777	0.1448	0.0058	0.3356	0.1103
12341	0.0412	0.0919	0.0814	0.0028	0.1499	0.0438
12791	0.0452	0.0977	0.0937	0.0013	0.2456	0.0817
5050	0.2533	0.1121	0.1774	0.0029	0.4884	0.1287
11101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11291	0.1041	0.1041	0.1041	0.1041	0.1041	0.0000
15351	0.0948	0.1039	0.0993	0.0948	0.1039	0.0064
16471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16611	0.0096	0.0096	0.0096	0.0096	0.0096	0.0000
16681	0.0957	0.0074	0.0516	0.0074	0.0957	0.0624
16801	0.0630	0.0427	0.0397	0.0135	0.0630	0.0249
16891	0.0635	0.0151	0.0708	0.0151	0.1845	0.0788
21751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21921	0.1447	0.1447	0.1447	0.1447	0.1447	0.0000
22091	0.0234	0.0518	0.0376	0.0234	0.0518	0.0201
1481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8741	0.3429	0.3429	0.3429	0.3429	0.3429	0.0000
3340	0.1333	0.1751	0.1542	0.1333	0.1751	0.0296
14011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14051	0.0593	0.0593	0.0593	0.0593	0.0593	0.0000
5710	0.0422	0.4666	0.2544	0.0422	0.4666	0.3001
5760	0.1039	0.1367	0.0968	0.0497	0.1367	0.0440
5770	0.1575	0.0798	0.1472	0.0766	0.2750	0.0931
5780	0.0221	0.0058	0.0937	0.0058	0.3523	0.1471
6460	0.1547	0.0166	0.1612	0.0166	0.4745	0.1623
14111	0.0018	0.0191	0.0063	0.0010	0.0191	0.0068
14161	0.1626	0.0499	0.1129	0.0012	0.2695	0.1048
6470	0.1308	0.2889	0.1073	0.0059	0.2889	0.1043
6490	0.0682	0.1165	0.0755	0.0020	0.2520	0.0775
6540	0.1667	0.2215	0.1119	0.0017	0.2832	0.0878
6930	0.2080	0.3013	0.1635	0.0012	0.4345	0.1383
15701	0.0087	0.0137	0.0773	0.0009	0.4334	0.1333
6550	0.0058	0.3210	0.0745	0.0002	0.3210	0.0922
6560	0.0576	0.2291	0.1187	0.0071	0.5348	0.1467
15721	0.0299	0.3451	0.0797	0.0011	0.3451	0.0964
17131	0.1062	0.0499	0.0767	0.0065	0.2284	0.0627
17371	0.0057	0.0372	0.0464	0.0012	0.2200	0.0599
18521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18541	0.1432	0.1432	0.1432	0.1432	0.1432	0.0000
71	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5241	0.1432	0.1432	0.1432	0.1432	0.1432	0.0000
10971	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16451	0.0033	0.0033	0.0033	0.0033	0.0033	0.0000
16521	0.0877	0.0070	0.0474	0.0070	0.0877	0.0571
16581	0.1437	0.0090	0.0791	0.0090	0.1437	0.0675
16931	0.0823	0.1007	0.1048	0.0823	0.1369	0.0230
21661	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21701	0.2295	0.2295	0.2295	0.2295	0.2295	0.0000
1461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2731	0.2764	0.2764	0.2764	0.2764	0.2764	0.0000
3091	0.1723	0.1660	0.1691	0.1660	0.1723	0.0044
3391	0.1892	0.0217	0.1733	0.0217	0.3089	0.1442
3471	0.2428	0.3066	0.2584	0.0563	0.4280	0.1551
8121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8151	0.1141	0.1141	0.1141	0.1141	0.1141	0.0000
8221	0.1141	0.2330	0.1735	0.1141	0.2330	0.0840
8231	0.0566	0.1544	0.1442	0.0566	0.2216	0.0829
8491	0.1439	0.1716	0.2310	0.1439	0.3640	0.0983
8761	0.0602	0.1685	0.1251	0.0602	0.1685	0.0449
8821	0.0548	0.1078	0.1089	0.0548	0.1370	0.0290
13981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14081	0.0542	0.0542	0.0542	0.0542	0.0542	0.0000
14231	0.2333	0.0245	0.1289	0.0245	0.2333	0.1476
14731	0.0046	0.0234	0.1634	0.0046	0.4621	0.2589
15561	0.0450	0.0518	0.0334	0.0010	0.0518	0.0226
18511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18531	0.1691	0.1691	0.1691	0.1691	0.1691	0.0000
7270	0.0000	0.0603	0.0302	0.0000	0.0603	0.0427
61	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5161	0.0237	0.0237	0.0237	0.0237	0.0237	0.0000
5251	0.5056	0.0230	0.2643	0.0230	0.5056	0.3413
1520	0.0210	0.1119	0.0443	0.0000	0.1119	0.0595
5291	0.4354	0.0093	0.2137	0.0093	0.4354	0.2260
5331	0.3913	0.3141	0.2318	0.0172	0.4072	0.1937
5351	0.0993	0.0990	0.0692	0.0192	0.0993	0.0369
1550	0.0808	0.2338	0.0666	0.0176	0.2338	0.0772
10901	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11141	0.0038	0.0038	0.0038	0.0038	0.0038	0.0000
16281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16361	0.1220	0.1220	0.1220	0.1220	0.1220	0.0000
6790	0.1559	0.0086	0.0822	0.0086	0.1559	0.1041
16401	0.0012	0.0022	0.0012	0.0002	0.0022	0.0010
16431	0.0080	0.5915	0.1537	0.0030	0.5915	0.2919
16621	0.0163	0.0001	0.0053	0.0001	0.0163	0.0070
21641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21711	0.3877	0.3877	0.3877	0.3877	0.3877	0.0000
21721	0.0203	0.1398	0.0800	0.0203	0.1398	0.0845
21741	0.1704	0.0231	0.1361	0.0231	0.2147	0.1003
1431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2311	0.2487	0.2487	0.2487	0.2487	0.2487	0.0000
2671	0.3494	0.2072	0.2783	0.2072	0.3494	0.1005
3531	0.1487	0.1691	0.1836	0.1487	0.2329	0.0440
5401	0.1492	0.0661	0.1023	0.0661	0.1492	0.0401
8081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8211	0.2014	0.2014	0.2014	0.2014	0.2014	0.0000
13961	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13991	0.2664	0.2664	0.2664	0.2664	0.2664	0.0000
14041	0.1772	0.2003	0.1888	0.1772	0.2003	0.0163
5720	0.2709	0.2279	0.2751	0.2279	0.3265	0.0494
6020	0.2443	0.2777	0.3476	0.1781	0.6903	0.2322
6060	0.2705	0.0801	0.2005	0.0801	0.3192	0.0962
6070	0.3102	0.3121	0.1703	0.0499	0.3121	0.1166
6080	0.2186	0.0864	0.1767	0.0864	0.2735	0.0722
6510	0.2176	0.2422	0.2041	0.0927	0.2963	0.0709
6580	0.3017	0.2930	0.2348	0.1112	0.3031	0.0763
14141	0.0866	0.0577	0.1881	0.0057	0.7828	0.3000
5790	0.1566	0.2149	0.1892	0.0142	0.3926	0.1100
5800	0.1995	0.4608	0.2418	0.0302	0.4608	0.1242
6030	0.0645	0.2454	0.2322	0.0017	0.7952	0.2762
6040	0.0000	0.0000	0.0163	0.0000	0.0640	0.0213
6520	0.0848	0.1880	0.1928	0.0027	0.4757	0.1764
15751	0.2418	0.3615	0.3349	0.0135	0.7160	0.2042
18501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
51	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5121	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5501	0.1448	0.1448	0.1448	0.1448	0.1448	0.0000
1720	0.0800	0.4368	0.2584	0.0800	0.4368	0.2523
5581	0.2345	0.1181	0.1690	0.1181	0.2345	0.0595
5601	0.0730	0.1721	0.0751	0.0254	0.1721	0.0681
10861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10911	0.2278	0.2278	0.2278	0.2278	0.2278	0.0000
16271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16351	0.0497	0.0497	0.0497	0.0497	0.0497	0.0000
16371	0.0518	0.0055	0.0286	0.0055	0.0518	0.0328
16651	0.0489	0.0019	0.0509	0.0019	0.1020	0.0501
6810	0.1507	0.1697	0.1217	0.0063	0.1697	0.0773
21571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5441	0.2129	0.2129	0.2129	0.2129	0.2129	0.0000
1540	0.2826	0.3962	0.3394	0.2826	0.3962	0.0804
6761	0.0808	0.1516	0.1365	0.0808	0.1772	0.0500
2430	0.0955	0.3361	0.2051	0.0955	0.3361	0.0990
4950	0.0812	0.2975	0.1846	0.0812	0.2975	0.0799
7991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13881	0.0906	0.0906	0.0906	0.0906	0.0906	0.0000
14131	0.0804	0.0118	0.0461	0.0118	0.0804	0.0486
18491	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
41	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5141	0.2427	0.2427	0.2427	0.2427	0.2427	0.0000
5191	0.0529	0.0559	0.0544	0.0529	0.0559	0.0022
5201	0.1519	0.1581	0.1626	0.1519	0.1779	0.0136
6091	0.2461	0.0000	0.1098	0.0000	0.2461	0.1286
6671	0.1697	0.0428	0.0596	0.0001	0.1697	0.0661
6831	0.1256	0.0239	0.0758	0.0239	0.1256	0.0354
7401	0.0917	0.1463	0.0995	0.0529	0.1967	0.0534
7891	0.0000	0.2789	0.0892	0.0000	0.2789	0.1061
9201	0.1609	0.0000	0.0721	0.0000	0.1609	0.0558
3200	0.3222	0.2269	0.1475	0.0000	0.3222	0.1084
3500	0.3184	0.3411	0.1539	0.0000	0.3411	0.1117
3510	0.0626	0.0981	0.0536	0.0000	0.1763	0.0559
3760	0.0707	0.0980	0.0792	0.0001	0.1983	0.0680
3890	0.2378	0.0034	0.0795	0.0000	0.2731	0.0938
9581	0.1946	0.1923	0.1105	0.0000	0.2633	0.0770
3490	0.1800	0.1072	0.1239	0.0000	0.2813	0.0781
3590	0.1332	0.0589	0.0995	0.0000	0.3396	0.0852
10811	0.3893	0.1058	0.1684	0.0000	0.3893	0.1179
17391	0.2293	0.2508	0.1389	0.0000	0.2902	0.0894
18071	0.1872	0.2100	0.1112	0.0000	0.2249	0.0731
21761	0.3221	0.1665	0.1890	0.0416	0.3739	0.0894
10831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11311	0.0695	0.0695	0.0695	0.0695	0.0695	0.0000
16141	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16211	0.0015	0.0015	0.0015	0.0015	0.0015	0.0000
16221	0.0043	0.0216	0.0130	0.0043	0.0216	0.0123
6740	0.0086	0.0004	0.0031	0.0004	0.0086	0.0047
16231	0.0198	0.0080	0.0624	0.0080	0.1948	0.0886
6760	0.0397	0.0413	0.0245	0.0052	0.0413	0.0177
16241	0.0001	0.0749	0.0396	0.0001	0.0779	0.0375
16691	0.1844	0.0058	0.0438	0.0001	0.1844	0.0659
16811	0.1323	0.0633	0.0394	0.0001	0.1323	0.0467
21391	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21431	0.2530	0.2530	0.2530	0.2530	0.2530	0.0000
21491	0.1763	0.2498	0.2130	0.1763	0.2498	0.0520
7920	0.1485	0.1787	0.2075	0.1485	0.2954	0.0775
1311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1361	0.0242	0.0242	0.0242	0.0242	0.0242	0.0000
1391	0.0958	0.0585	0.0771	0.0585	0.0958	0.0264
290	0.1417	0.3259	0.1617	0.0177	0.3259	0.1551
1951	0.0537	0.0666	0.0305	0.0000	0.0666	0.0346
2571	0.1708	0.0069	0.0694	0.0069	0.1708	0.0658
630	0.0083	0.0002	0.0015	0.0000	0.0083	0.0033
2841	0.0579	0.0002	0.0465	0.0002	0.1257	0.0463
2110	0.1026	0.0733	0.0667	0.0001	0.1466	0.0529
11661	0.1594	0.0956	0.0624	0.0078	0.1594	0.0492
4990	0.0766	0.1683	0.0405	0.0000	0.1683	0.0531
7981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8061	0.5018	0.5018	0.5018	0.5018	0.5018	0.0000
8251	0.2731	0.2106	0.2418	0.2106	0.2731	0.0442
8541	0.1043	0.0956	0.1029	0.0956	0.1087	0.0066
13801	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13831	0.3398	0.3398	0.3398	0.3398	0.3398	0.0000
5630	0.2072	0.4300	0.3186	0.2072	0.4300	0.1576
13841	0.4490	0.1970	0.3316	0.1970	0.4490	0.1268
5650	0.0655	0.0164	0.0653	0.0164	0.1055	0.0369
7430	0.0476	0.1368	0.0793	0.0319	0.1368	0.0414
7820	0.0242	0.1829	0.0870	0.0242	0.1829	0.0702
21091	0.2483	0.0408	0.1455	0.0407	0.2746	0.0988
18441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18471	0.4494	0.4494	0.4494	0.4494	0.4494	0.0000
18621	0.5305	0.5248	0.5276	0.5248	0.5305	0.0041
31	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10761	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10951	0.6945	0.6945	0.6945	0.6945	0.6945	0.0000
11321	0.0001	0.0002	0.0001	0.0001	0.0002	0.0001
16111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21051	0.1513	0.1513	0.1513	0.1513	0.1513	0.0000
21121	0.0100	0.1419	0.0760	0.0100	0.1419	0.0932
7830	0.0308	0.1861	0.1032	0.0308	0.1861	0.0782
7840	0.0017	0.1088	0.0493	0.0000	0.1088	0.0566
21241	0.1074	0.0000	0.0294	0.0000	0.1074	0.0448
7910	0.0010	0.0026	0.0014	0.0000	0.0049	0.0020
21341	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21691	0.0126	0.0126	0.0126	0.0126	0.0126	0.0000
1241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3261	0.0941	0.0941	0.0941	0.0941	0.0941	0.0000
7931	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13601	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13621	0.0031	0.0031	0.0031	0.0031	0.0031	0.0000
13631	0.0261	0.0650	0.0456	0.0261	0.0650	0.0275
13911	0.0110	0.1775	0.1080	0.0110	0.1775	0.0866
5670	0.2849	0.0347	0.0874	0.0056	0.2849	0.1322
5700	0.2846	0.2699	0.1149	0.0002	0.2846	0.1484
14391	0.0036	0.0167	0.0380	0.0036	0.1161	0.0404
14411	0.0116	0.0668	0.0412	0.0116	0.0998	0.0315
5940	0.0112	0.1469	0.0247	0.0001	0.1469	0.0502
5950	0.0340	0.0873	0.0277	0.0002	0.0873	0.0294
18421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
18451	0.4249	0.4249	0.4249	0.4249	0.4249	0.0000
5061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5091	0.0901	0.0901	0.0901	0.0901	0.0901	0.0000
5421	0.0705	0.0311	0.0508	0.0311	0.0705	0.0279
10681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10701	0.0458	0.0458	0.0458	0.0458	0.0458	0.0000
11831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12141	0.0598	0.0133	0.0528	0.0133	0.0852	0.0364
16101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
16151	0.0311	0.0311	0.0311	0.0311	0.0311	0.0000
16201	0.1690	0.0722	0.1206	0.0722	0.1690	0.0684
6780	0.0174	0.0353	0.0306	0.0174	0.0390	0.0116
7010	0.1555	0.0374	0.1041	0.0374	0.1711	0.0689
16391	0.0038	0.0098	0.0920	0.0038	0.4216	0.1844
16851	0.0209	0.0351	0.0213	0.0090	0.0351	0.0101
18901	0.1899	0.0251	0.0887	0.0016	0.2098	0.0856
20751	0.0533	0.0549	0.0489	0.0218	0.0998	0.0244
21311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21331	0.2289	0.2289	0.2289	0.2289	0.2289	0.0000
1231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1301	0.0750	0.0750	0.0750	0.0750	0.0750	0.0000
1411	0.3029	0.1059	0.2044	0.1059	0.3029	0.1393
1501	0.2437	0.4323	0.2812	0.1677	0.4323	0.1362
1511	0.2912	0.1150	0.1695	0.0227	0.2912	0.1234
3351	0.3531	0.3314	0.2750	0.1806	0.3531	0.0814
7821	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
7971	0.0665	0.0665	0.0665	0.0665	0.0665	0.0000
9751	0.1235	0.4704	0.2970	0.1235	0.4704	0.2453
10181	0.0041	0.0601	0.0301	0.0041	0.0601	0.0282
3710	0.0554	0.3096	0.2755	0.0554	0.4140	0.1539
13551	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14091	0.0025	0.0025	0.0025	0.0025	0.0025	0.0000
18391	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5691	0.0379	0.0379	0.0379	0.0379	0.0379	0.0000
10641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10651	0.7529	0.7529	0.7529	0.7529	0.7529	0.0000
16081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
21221	0.1434	0.1434	0.1434	0.1434	0.1434	0.0000
21231	0.0003	0.0002	0.0003	0.0002	0.0003	0.0001
7850	0.0042	0.0491	0.0178	0.0001	0.0491	0.0272
21371	0.1709	0.0038	0.0441	0.0000	0.1709	0.0846
21631	0.2623	0.3176	0.1320	0.0002	0.3176	0.1468
1201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
1211	0.1261	0.1261	0.1261	0.1261	0.1261	0.0000
4781	0.0207	0.0144	0.0176	0.0144	0.0207	0.0045
7731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13451	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13471	0.1801	0.1801	0.1801	0.1801	0.1801	0.0000
13481	0.2197	0.1503	0.1850	0.1503	0.2197	0.0491
5420	0.0850	0.0672	0.1016	0.0672	0.1526	0.0451
13651	0.0702	0.0357	0.0917	0.0357	0.2035	0.0759
13731	0.0148	0.0029	0.0573	0.0029	0.2061	0.0852
