ID	TOTAL PRON	AUXILIARY VERBS	1ST SINGULAR	3RD PLURAL	UNIQUE	NUMBERS	PREPOSITIONS	TOTAL 2ND	CONJUNCTIONS	ARTICLES	SWEAR WORDS	ABBREVIATIONS	1ST PLURAL	FUNCTION WORDS	3RD SINGULAR	SIXLTR	FUTURE TENSE	PERSONAL PRON	QUANTIFIERS	WPS	PRESENT TENSE	NEGATIONS	IMPERSONAL PRON	ADVERBS	PAST TENSE	COMMON VERBS	
11871	15.6250	9.3750	3.1250	0.0000	93.7500	15.6250	9.3750	0.0000	3.1250	3.1250	0.0000	0.0000	0.0000	43.7500	0.0000	18.7500	0.0000	3.1250	0.0000	16.0000	12.5000	0.0000	12.5000	6.2500	0.0000	12.5000	
4260	10.0000	12.0000	4.0000	0.0000	80.0000	8.0000	10.0000	2.0000	6.0000	4.0000	0.0000	0.0000	0.0000	48.0000	0.0000	18.0000	0.0000	6.0000	6.0000	16.6667	10.0000	2.0000	4.0000	6.0000	6.0000	18.0000	
4310	14.2857	5.7143	8.5714	0.0000	85.7143	8.5714	17.1429	0.0000	2.8571	8.5714	0.0000	0.0000	0.0000	57.1429	0.0000	22.8571	2.8571	8.5714	5.7143	17.5000	2.8571	0.0000	5.7143	0.0000	5.7143	14.2857	
4540	18.0000	10.0000	4.0000	2.0000	86.0000	6.0000	6.0000	0.0000	8.0000	6.0000	0.0000	0.0000	2.0000	62.0000	0.0000	18.0000	0.0000	8.0000	6.0000	25.0000	8.0000	2.0000	10.0000	10.0000	6.0000	14.0000	
4580	15.3846	12.8205	5.1282	0.0000	82.0513	0.0000	10.2564	0.0000	5.1282	7.6923	0.0000	0.0000	0.0000	61.5385	0.0000	17.9487	2.5641	5.1282	10.2564	13.0000	7.6923	0.0000	10.2564	5.1282	2.5641	17.9487	
5820	10.0000	10.0000	0.0000	3.3333	90.0000	0.0000	10.0000	6.6667	16.6667	6.6667	0.0000	0.0000	0.0000	63.3333	0.0000	13.3333	3.3333	10.0000	3.3333	15.0000	6.6667	3.3333	0.0000	3.3333	6.6667	20.0000	
12431	11.1111	4.4444	3.3333	0.0000	74.4444	2.2222	15.5556	4.4444	7.7778	8.8889	0.0000	0.0000	1.1111	55.5556	0.0000	12.2222	1.1111	8.8889	3.3333	18.0000	8.8889	2.2222	2.2222	4.4444	0.0000	10.0000	
4790	20.3704	7.4074	11.1111	3.7037	77.7778	1.8519	18.5185	0.0000	5.5556	3.7037	0.0000	0.0000	0.0000	53.7037	0.0000	9.2593	0.0000	14.8148	1.8519	18.0000	9.2593	0.0000	5.5556	0.0000	0.0000	11.1111	
15221	50.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	50.0000	0.0000	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	0.0000	50.0000	0.0000	2.0000	50.0000	0.0000	0.0000	0.0000	0.0000	50.0000	
13161	3.9062	9.3750	1.5625	0.7812	75.7812	3.1250	12.5000	0.0000	7.0312	8.5938	0.0000	0.7812	0.0000	46.8750	0.0000	24.2188	0.7812	2.3438	5.4688	32.0000	7.8125	0.7812	1.5625	5.4688	0.7812	12.5000	
18211	9.0909	7.7441	3.3670	0.3367	55.8923	0.6734	13.1313	0.3367	4.3771	8.7542	0.0000	0.0000	0.0000	49.4949	0.0000	28.9562	0.3367	4.0404	4.0404	22.8462	7.0707	0.6734	5.0505	4.0404	1.3468	10.4377	
4771	12.1212	6.0606	3.0303	0.0000	90.9091	6.0606	18.1818	0.0000	12.1212	3.0303	0.0000	0.0000	0.0000	48.4848	0.0000	42.4242	0.0000	3.0303	3.0303	16.5000	0.0000	0.0000	9.0909	3.0303	3.0303	9.0909	
4841	20.4545	7.9545	2.2727	0.0000	67.0455	0.0000	17.0455	9.0909	4.5455	6.8182	0.0000	0.0000	0.0000	55.6818	0.0000	23.8636	0.0000	11.3636	1.1364	14.6667	11.3636	0.0000	9.0909	1.1364	2.2727	15.9091	
13131	9.6386	4.8193	6.0241	0.0000	67.4699	0.0000	18.0723	0.0000	7.2289	8.4337	0.0000	0.0000	0.0000	50.6024	0.0000	28.9157	0.0000	6.0241	3.6145	27.6667	4.8193	1.2048	3.6145	1.2048	0.0000	4.8193	
10521	17.7966	14.4068	11.0169	0.0000	61.8644	0.0000	8.4746	1.6949	4.2373	5.9322	0.0000	0.0000	0.0000	61.0169	0.0000	11.8644	0.8475	12.7119	2.5424	16.8571	15.2542	3.3898	5.0847	5.0847	0.0000	19.4915	
10711	9.4595	6.7568	0.0000	0.0000	67.5676	0.0000	13.5135	4.0541	6.7568	9.4595	0.0000	0.0000	0.0000	55.4054	0.0000	17.5676	0.0000	4.0541	4.0541	14.8000	9.4595	5.4054	5.4054	2.7027	0.0000	9.4595	
4020	20.0000	10.0000	10.0000	0.0000	100.0000	0.0000	10.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	0.0000	10.0000	0.0000	5.0000	20.0000	0.0000	10.0000	0.0000	0.0000	20.0000	
11051	13.0435	10.1449	4.3478	1.4493	81.1594	0.0000	13.0435	0.0000	4.3478	11.5942	0.0000	0.0000	0.0000	55.0725	0.0000	26.0870	2.8986	5.7971	4.3478	69.0000	5.7971	1.4493	7.2464	1.4493	0.0000	11.5942	
15871	10.2564	7.6923	2.5641	0.0000	92.3077	0.0000	15.3846	2.5641	10.2564	5.1282	0.0000	0.0000	0.0000	43.5897	0.0000	25.6410	0.0000	5.1282	0.0000	13.0000	7.6923	0.0000	5.1282	0.0000	2.5641	10.2564	
15881	4.8128	4.2781	2.1390	1.0695	52.9412	5.8824	5.8824	0.0000	2.1390	5.3476	0.0000	0.0000	0.0000	27.2727	0.0000	14.9733	1.6043	3.2086	3.2086	62.3333	2.1390	0.5348	1.6043	1.6043	1.6043	6.9519	
20551	14.4654	10.0629	5.6604	0.0000	64.7799	0.0000	10.0629	0.6289	9.4340	6.2893	0.0000	0.0000	1.8868	57.8616	0.0000	20.1258	1.8868	8.1761	5.0314	22.7143	13.2075	0.0000	6.2893	7.5472	1.8868	18.2390	
20601	9.4118	9.4118	2.3529	0.0000	76.4706	0.0000	14.1176	1.1765	4.7059	10.5882	0.0000	0.0000	0.0000	55.2941	0.0000	20.0000	0.0000	3.5294	4.7059	21.2500	9.4118	1.1765	5.8824	3.5294	2.3529	12.9412	
1071	12.5000	0.0000	0.0000	0.0000	75.0000	43.7500	6.2500	0.0000	0.0000	6.2500	0.0000	0.0000	0.0000	31.2500	0.0000	0.0000	0.0000	0.0000	0.0000	16.0000	0.0000	6.2500	12.5000	0.0000	0.0000	0.0000	
1111	12.0000	0.0000	4.0000	0.0000	80.0000	20.0000	20.0000	0.0000	8.0000	4.0000	0.0000	0.0000	0.0000	40.0000	4.0000	36.0000	0.0000	8.0000	0.0000	12.5000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	
1601	9.5238	4.7619	0.0000	0.0000	90.4762	0.0000	9.5238	0.0000	4.7619	9.5238	0.0000	0.0000	0.0000	52.3810	0.0000	19.0476	0.0000	0.0000	4.7619	10.5000	9.5238	4.7619	9.5238	9.5238	0.0000	9.5238	
320	13.7931	10.3448	6.8966	3.4483	86.2069	0.0000	13.7931	0.0000	3.4483	6.8966	0.0000	0.0000	0.0000	58.6207	0.0000	10.3448	0.0000	10.3448	3.4483	9.6667	6.8966	3.4483	3.4483	6.8966	6.8966	13.7931	
1661	19.3548	3.2258	3.2258	0.0000	87.0968	0.0000	12.9032	0.0000	0.0000	6.4516	0.0000	0.0000	0.0000	54.8387	3.2258	19.3548	0.0000	6.4516	0.0000	15.5000	3.2258	6.4516	12.9032	9.6774	0.0000	3.2258	
380	7.1429	14.2857	7.1429	0.0000	100.0000	7.1429	7.1429	0.0000	0.0000	7.1429	0.0000	0.0000	0.0000	35.7143	0.0000	7.1429	0.0000	7.1429	7.1429	14.0000	7.1429	0.0000	0.0000	0.0000	0.0000	14.2857	
7391	12.2549	7.8431	1.9608	0.0000	54.9020	1.9608	5.8824	2.9412	7.3529	12.2549	0.0000	0.0000	0.0000	50.4902	0.0000	14.2157	0.0000	4.9020	4.9020	14.5714	8.8235	2.4510	7.3529	3.4314	1.9608	10.7843	
7431	13.6364	9.0909	0.0000	0.0000	63.6364	0.0000	14.7727	0.0000	4.5455	4.5455	0.0000	0.0000	0.0000	53.4091	0.0000	25.0000	0.0000	0.0000	7.9545	29.3333	11.3636	1.1364	13.6364	4.5455	0.0000	12.5000	
7461	14.2857	5.8824	2.1008	0.4202	44.1176	0.4202	8.8235	5.0420	9.2437	13.8655	0.0000	0.0000	0.4202	58.4034	0.4202	11.3445	0.4202	8.4034	7.9832	23.8000	9.6639	3.3613	5.8824	2.1008	0.4202	10.5042	
7521	11.4583	7.2917	3.1250	0.0000	63.5417	0.0000	12.5000	1.0417	7.2917	11.4583	0.0000	0.0000	1.0417	58.3333	0.0000	21.8750	0.0000	5.2083	5.2083	16.0000	8.3333	2.0833	6.2500	5.2083	1.0417	10.4167	
7551	5.2941	1.7647	0.0000	0.0000	65.8824	2.3529	2.3529	1.7647	2.9412	4.7059	0.0000	0.0000	0.5882	21.7647	0.0000	23.5294	0.0000	2.3529	2.3529	42.5000	3.5294	0.0000	2.9412	2.3529	0.0000	3.5294	
2810	10.7527	9.6774	2.1505	0.0000	70.9677	0.0000	12.9032	2.1505	10.7527	9.6774	0.0000	0.0000	0.0000	61.2903	0.0000	25.8065	0.0000	4.3011	4.3011	23.2500	8.6022	0.0000	6.4516	6.4516	0.0000	11.8280	
7661	9.0909	9.0909	0.0000	0.0000	69.4215	0.8264	8.2645	0.8264	4.1322	10.7438	0.8264	0.0000	0.0000	48.7603	0.0000	27.2727	0.0000	0.8264	8.2645	11.0000	12.3967	0.0000	8.2645	3.3058	0.8264	14.0496	
7761	6.9767	7.7519	0.3876	0.7752	51.1628	0.3876	15.1163	0.0000	6.9767	12.0155	0.0000	0.0000	0.3876	56.2016	0.0000	19.7674	0.0000	1.5504	8.1395	36.8571	7.7519	1.5504	5.4264	3.1008	2.7132	12.0155	
7831	8.3744	7.3892	0.0000	0.9852	62.0690	0.0000	10.8374	0.9852	4.4335	8.8670	0.0000	0.0000	0.0000	47.2906	0.0000	24.1379	0.0000	1.9704	5.9113	20.3000	8.3744	2.4631	6.4039	3.4483	0.9852	10.8374	
7921	16.8224	10.2804	3.7383	0.0000	67.2897	0.0000	11.2150	4.6729	9.3458	5.6075	0.0000	0.0000	0.0000	58.8785	0.9346	25.2336	2.8037	9.3458	2.8037	17.8333	14.0187	1.8692	7.4766	5.6075	2.8037	19.6262	
2830	1.7309	0.7081	0.7081	0.0000	25.0197	16.9945	2.5177	0.0787	0.6294	1.4162	0.0000	0.0000	0.0000	8.2612	0.0000	9.7561	0.0000	0.7868	0.7868	158.8750	0.7868	0.3934	0.9441	0.3934	0.0787	1.0228	
8601	13.8889	2.7778	0.0000	0.0000	91.6667	0.0000	8.3333	0.0000	5.5556	5.5556	0.0000	0.0000	0.0000	38.8889	0.0000	27.7778	0.0000	0.0000	2.7778	18.0000	5.5556	0.0000	13.8889	2.7778	0.0000	5.5556	
13091	12.6761	1.4085	2.8169	0.0000	80.2817	0.0000	16.9014	1.4085	4.2254	11.2676	0.0000	0.0000	1.4085	50.7042	1.4085	15.4930	0.0000	7.0423	0.0000	14.2000	8.4507	1.4085	5.6338	8.4507	0.0000	8.4507	
13191	9.0129	5.1502	1.2876	0.0000	62.6609	5.1502	15.8798	3.0043	5.1502	7.7253	0.0000	0.0000	0.4292	46.3519	0.4292	19.7425	0.8584	5.1502	2.1459	17.9231	4.7210	1.2876	3.8627	1.2876	1.2876	8.5837	
13261	16.0000	4.0000	7.0000	2.0000	67.0000	0.0000	11.0000	2.0000	5.0000	12.0000	0.0000	0.0000	0.0000	56.0000	0.0000	13.0000	1.0000	11.0000	2.0000	14.2857	6.0000	1.0000	5.0000	8.0000	0.0000	9.0000	
13371	10.9375	5.4688	6.2500	0.0000	68.7500	3.1250	10.9375	0.0000	5.4688	10.9375	0.0000	0.0000	0.7812	56.2500	0.0000	13.2812	1.5625	7.0312	7.8125	21.3333	8.5938	0.7812	3.9062	7.8125	0.7812	11.7188	
5390	16.6667	2.7778	11.1111	2.7778	88.8889	8.3333	13.8889	0.0000	11.1111	8.3333	0.0000	0.0000	0.0000	50.0000	0.0000	8.3333	0.0000	13.8889	0.0000	18.0000	2.7778	0.0000	2.7778	0.0000	2.7778	5.5556	
13431	8.8235	11.7647	2.9412	0.0000	73.5294	5.8824	11.7647	0.0000	5.8824	11.7647	0.0000	0.0000	0.0000	50.0000	0.0000	11.7647	0.0000	2.9412	0.0000	17.0000	8.8235	0.0000	5.8824	2.9412	2.9412	14.7059	
14441	15.0685	12.3288	5.4795	0.0000	72.6027	0.0000	15.0685	2.7397	6.8493	9.5890	0.0000	0.0000	1.3699	64.3836	0.0000	16.4384	1.3699	9.5890	2.7397	14.6000	9.5890	0.0000	5.4795	6.8493	4.1096	16.4384	
18181	0.0000	0.0000	0.0000	0.0000	90.4762	14.2857	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.7619	0.0000	19.0476	0.0000	0.0000	4.7619	10.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4751	10.3448	6.8966	3.4483	0.0000	100.0000	0.0000	3.4483	0.0000	6.8966	0.0000	0.0000	0.0000	6.8966	34.4828	0.0000	20.6897	0.0000	10.3448	0.0000	29.0000	3.4483	0.0000	0.0000	6.8966	0.0000	6.8966	
10501	11.7647	8.8235	7.3529	1.4706	82.3529	1.4706	10.2941	0.0000	4.4118	8.8235	0.0000	1.4706	0.0000	45.5882	0.0000	25.0000	0.0000	8.8235	2.9412	34.0000	5.8824	1.4706	2.9412	4.4118	1.4706	10.2941	
15831	9.4595	8.1081	4.0541	0.0000	77.0270	10.8108	5.4054	0.0000	5.4054	5.4054	0.0000	1.3514	0.0000	35.1351	0.0000	28.3784	0.0000	4.0541	1.3514	24.6667	6.7568	1.3514	5.4054	1.3514	0.0000	10.8108	
20341	5.4054	2.7027	2.7027	0.0000	67.5676	8.1081	8.1081	1.3514	2.7027	4.0541	0.0000	0.0000	0.0000	25.6757	0.0000	27.0270	1.3514	4.0541	4.0541	37.0000	1.3514	0.0000	1.3514	0.0000	0.0000	2.7027	
20411	20.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	60.0000	0.0000	0.0000	0.0000	20.0000	20.0000	5.0000	20.0000	0.0000	0.0000	20.0000	0.0000	20.0000	
20481	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	33.3333	0.0000	0.0000	0.0000	0.0000	0.0000	3.0000	33.3333	0.0000	0.0000	33.3333	0.0000	33.3333	
20531	14.2857	6.1224	6.1224	4.0816	81.6327	0.0000	18.3673	2.0408	4.0816	12.2449	0.0000	0.0000	0.0000	57.1429	0.0000	14.2857	2.0408	12.2449	2.0408	16.3333	8.1633	0.0000	2.0408	4.0816	0.0000	10.2041	
20571	17.8571	3.5714	7.1429	0.0000	89.2857	3.5714	7.1429	10.7143	7.1429	3.5714	0.0000	0.0000	0.0000	46.4286	0.0000	7.1429	0.0000	17.8571	7.1429	9.3333	14.2857	0.0000	0.0000	3.5714	0.0000	14.2857	
1061	9.0909	9.0909	4.5455	0.0000	95.4545	0.0000	13.6364	0.0000	9.0909	9.0909	0.0000	0.0000	0.0000	54.5455	0.0000	31.8182	0.0000	4.5455	9.0909	11.0000	9.0909	4.5455	4.5455	4.5455	0.0000	9.0909	
1131	9.6774	9.6774	1.6129	1.6129	75.8065	0.0000	14.5161	1.6129	4.8387	9.6774	0.0000	0.0000	0.0000	50.0000	0.0000	29.0323	0.0000	4.8387	1.6129	20.6667	9.6774	1.6129	4.8387	0.0000	1.6129	12.9032	
1441	8.1081	13.5135	5.4054	0.0000	86.4865	5.4054	13.5135	0.0000	5.4054	2.7027	0.0000	0.0000	0.0000	48.6486	0.0000	13.5135	0.0000	5.4054	2.7027	18.5000	2.7027	0.0000	2.7027	2.7027	18.9189	21.6216	
1451	14.8148	11.1111	0.0000	0.0000	92.5926	0.0000	11.1111	0.0000	0.0000	7.4074	0.0000	0.0000	0.0000	48.1481	0.0000	29.6296	0.0000	0.0000	3.7037	27.0000	14.8148	0.0000	14.8148	3.7037	0.0000	18.5185	
2291	15.4930	7.0423	0.0000	0.0000	76.0563	1.4085	14.0845	7.0423	5.6338	9.8592	0.0000	0.0000	0.0000	57.7465	0.0000	26.7606	1.4085	7.0423	2.8169	17.7500	7.0423	0.0000	8.4507	2.8169	1.4085	11.2676	
7371	13.2979	8.5106	4.2553	0.5319	59.5745	1.5957	13.8298	0.5319	6.3830	4.7872	0.0000	0.0000	0.5319	56.3830	0.0000	17.0213	1.5957	5.8511	3.7234	18.8000	6.9149	2.6596	7.4468	4.7872	1.5957	11.7021	
13051	9.3168	8.6957	3.1056	0.0000	67.7019	1.2422	9.3168	0.6211	4.3478	8.0745	0.0000	0.0000	0.0000	49.6894	0.0000	14.9068	1.2422	3.7267	3.1056	17.8889	9.9379	1.2422	5.5901	8.6957	4.3478	18.6335	
13571	25.0000	0.0000	16.6667	0.0000	91.6667	0.0000	8.3333	0.0000	8.3333	0.0000	0.0000	0.0000	0.0000	41.6667	0.0000	16.6667	0.0000	16.6667	0.0000	6.0000	25.0000	0.0000	8.3333	8.3333	0.0000	25.0000	
18161	7.1090	8.5308	0.4739	0.9479	64.9289	1.4218	14.2180	1.4218	5.2133	10.9005	0.0000	0.0000	0.0000	54.0284	0.4739	29.3839	0.9479	3.3175	3.7915	30.1429	8.5308	0.9479	3.7915	6.1611	1.4218	11.8483	
18171	7.5758	10.6061	3.0303	0.0000	66.6667	0.0000	16.6667	0.0000	3.0303	12.1212	0.0000	0.0000	0.0000	60.6061	0.0000	30.3030	0.0000	3.0303	3.0303	22.0000	13.6364	3.0303	4.5455	4.5455	1.5152	15.1515	
7160	19.2308	3.8462	11.5385	0.0000	92.3077	0.0000	3.8462	0.0000	7.6923	7.6923	0.0000	0.0000	0.0000	50.0000	0.0000	23.0769	0.0000	11.5385	3.8462	26.0000	11.5385	3.8462	7.6923	0.0000	0.0000	11.5385	
18191	10.9091	14.5455	5.4545	0.0000	78.1818	0.0000	7.2727	1.8182	7.2727	16.3636	0.0000	0.0000	0.0000	67.2727	0.0000	25.4545	1.8182	7.2727	5.4545	11.0000	12.7273	5.4545	3.6364	3.6364	0.0000	16.3636	
18201	8.4337	13.2530	2.4096	0.0000	69.8795	3.6145	15.6627	2.4096	9.6386	8.4337	0.0000	0.0000	0.0000	61.4458	0.0000	21.6867	1.2048	4.8193	2.4096	27.6667	9.6386	0.0000	3.6145	3.6145	2.4096	18.0723	
18231	12.1622	6.7568	1.3514	2.0270	64.1892	1.3514	15.5405	0.6757	6.7568	7.4324	0.0000	0.0000	1.3514	55.4054	0.6757	19.5946	0.0000	6.0811	4.0541	29.6000	10.1351	0.0000	6.0811	4.0541	0.0000	10.1351	
18381	10.9333	9.3333	0.8000	0.2667	60.5333	0.5333	12.8000	0.2667	9.6000	4.5333	0.0000	0.0000	2.9333	56.2667	0.5333	24.0000	1.3333	4.8000	4.2667	34.0909	6.1333	1.8667	6.1333	6.4000	4.0000	12.8000	
20741	10.4167	7.6389	2.7778	0.0000	63.8889	0.6944	18.0556	0.0000	5.5556	10.4167	0.0000	0.0000	1.3889	58.3333	0.0000	22.9167	0.6944	4.1667	1.3889	28.8000	4.8611	1.3889	6.2500	4.8611	2.7778	11.1111	
4711	19.4444	8.3333	1.3889	0.0000	77.7778	2.7778	12.5000	2.7778	6.9444	5.5556	0.0000	0.0000	1.3889	61.1111	0.0000	19.4444	0.0000	5.5556	4.1667	18.0000	13.8889	1.3889	13.8889	6.9444	1.3889	15.2778	
10481	8.1818	8.1818	3.6364	0.0000	68.1818	4.5455	11.8182	0.9091	4.5455	12.7273	0.0000	0.9091	0.0000	46.3636	0.0000	18.1818	0.9091	4.5455	0.9091	36.6667	5.4545	0.0000	3.6364	2.7273	1.8182	10.9091	
10511	4.0541	2.7027	1.3514	0.0000	41.8919	6.0811	6.0811	0.0000	4.0541	5.4054	0.0000	0.0000	0.0000	27.7027	0.0000	42.5676	0.6757	1.3514	4.0541	148.0000	6.7568	0.0000	2.7027	4.0541	0.0000	7.4324	
3840	12.5000	12.5000	0.0000	0.0000	87.5000	25.0000	12.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	62.5000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	12.5000	0.0000	12.5000	0.0000	0.0000	12.5000	
10531	0.0000	7.6923	0.0000	0.0000	87.1795	15.3846	12.8205	0.0000	0.0000	10.2564	0.0000	0.0000	0.0000	30.7692	0.0000	20.5128	2.5641	0.0000	0.0000	19.5000	2.5641	0.0000	0.0000	0.0000	0.0000	7.6923	
15781	17.5439	7.0175	3.5088	0.0000	89.4737	5.2632	10.5263	0.0000	1.7544	5.2632	0.0000	0.0000	0.0000	43.8596	0.0000	22.8070	0.0000	3.5088	1.7544	19.0000	10.5263	0.0000	14.0351	0.0000	7.0175	17.5439	
17871	8.0882	7.3529	0.0000	0.4902	52.6961	0.9804	13.7255	1.9608	5.3922	7.5980	0.0000	0.0000	0.7353	48.0392	0.0000	23.2843	0.9804	3.1863	3.4314	408.0000	6.1275	0.9804	4.9020	3.6765	1.7157	10.0490	
20241	10.4762	4.7619	4.7619	0.0000	69.5238	8.5714	11.4286	0.0000	2.8571	10.4762	0.0000	0.0000	0.0000	42.8571	0.0000	14.2857	0.0000	4.7619	0.9524	21.0000	3.8095	0.0000	5.7143	2.8571	5.7143	9.5238	
20391	12.9032	6.4516	6.4516	0.0000	82.2581	3.2258	12.9032	0.0000	3.2258	8.0645	0.0000	0.0000	0.0000	51.6129	0.0000	12.9032	0.0000	6.4516	0.0000	8.8571	3.2258	1.6129	6.4516	8.0645	11.2903	14.5161	
7630	14.6341	9.7561	9.7561	0.0000	82.9268	4.8780	12.1951	0.0000	12.1951	2.4390	0.0000	0.0000	0.0000	65.8537	0.0000	12.1951	0.0000	9.7561	2.4390	13.6667	12.1951	2.4390	4.8780	9.7561	2.4390	14.6341	
1041	21.0526	5.2632	1.7544	0.0000	78.9474	0.0000	8.7719	8.7719	8.7719	7.0175	0.0000	0.0000	0.0000	56.1404	0.0000	19.2982	0.0000	10.5263	3.5088	28.5000	8.7719	1.7544	10.5263	3.5088	1.7544	10.5263	
1081	11.5385	7.6923	7.6923	0.0000	96.1538	3.8462	3.8462	0.0000	7.6923	0.0000	0.0000	0.0000	0.0000	38.4615	0.0000	23.0769	0.0000	7.6923	3.8462	26.0000	3.8462	7.6923	3.8462	0.0000	0.0000	7.6923	
120	20.0000	6.6667	6.6667	0.0000	100.0000	0.0000	6.6667	0.0000	6.6667	6.6667	0.0000	0.0000	0.0000	53.3333	0.0000	13.3333	0.0000	6.6667	0.0000	15.0000	6.6667	0.0000	13.3333	6.6667	13.3333	20.0000	
140	28.5714	21.4286	14.2857	0.0000	92.8571	0.0000	0.0000	7.1429	7.1429	0.0000	0.0000	0.0000	0.0000	71.4286	0.0000	14.2857	0.0000	21.4286	0.0000	14.0000	7.1429	7.1429	7.1429	7.1429	14.2857	21.4286	
1101	10.3448	3.4483	0.0000	5.1724	84.4828	0.0000	17.2414	1.7241	6.8966	6.8966	0.0000	0.0000	0.0000	46.5517	0.0000	34.4828	0.0000	6.8966	1.7241	29.0000	6.8966	0.0000	3.4483	3.4483	0.0000	8.6207	
160	27.7778	13.8889	5.5556	8.3333	86.1111	0.0000	2.7778	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	61.1111	0.0000	22.2222	2.7778	13.8889	0.0000	12.0000	5.5556	0.0000	13.8889	8.3333	5.5556	19.4444	
230	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7321	20.5128	10.2564	11.5385	0.0000	69.2308	2.5641	11.5385	0.0000	3.8462	6.4103	0.0000	0.0000	0.0000	56.4103	0.0000	19.2308	0.0000	11.5385	3.8462	15.6000	11.5385	1.2821	8.9744	0.0000	5.1282	19.2308	
7331	7.8431	9.8039	7.8431	0.0000	70.5882	0.0000	5.8824	0.0000	3.9216	13.7255	0.0000	0.0000	0.0000	56.8627	0.0000	23.5294	0.0000	7.8431	7.8431	17.0000	5.8824	5.8824	0.0000	5.8824	7.8431	15.6863	
7351	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	50.0000	2.0000	0.0000	0.0000	0.0000	50.0000	0.0000	0.0000	
7451	22.2222	11.1111	0.0000	0.0000	100.0000	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	55.5556	0.0000	33.3333	0.0000	0.0000	0.0000	9.0000	0.0000	0.0000	22.2222	11.1111	11.1111	11.1111	
7501	22.4138	6.8966	3.4483	0.0000	72.4138	0.0000	8.6207	1.7241	5.1724	10.3448	0.0000	0.0000	6.8966	56.8966	0.0000	17.2414	0.0000	12.0690	0.0000	9.6667	6.8966	0.0000	10.3448	6.8966	5.1724	13.7931	
7631	28.5714	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	14.2857	0.0000	0.0000	0.0000	0.0000	0.0000	42.8571	0.0000	14.2857	0.0000	14.2857	0.0000	3.5000	14.2857	0.0000	14.2857	14.2857	0.0000	14.2857	
13041	16.7883	7.2993	12.4088	0.0000	62.0438	4.3796	10.2190	0.0000	6.5693	5.8394	0.0000	0.0000	0.0000	49.6350	0.0000	28.4672	0.0000	12.4088	0.7299	19.5714	1.4599	0.7299	4.3796	5.8394	8.7591	13.1387	
13071	15.0000	2.5000	7.5000	0.0000	73.7500	5.0000	17.5000	2.5000	5.0000	7.5000	0.0000	0.0000	0.0000	56.2500	0.0000	31.2500	0.0000	10.0000	5.0000	16.0000	5.0000	2.5000	5.0000	1.2500	1.2500	6.2500	
5490	9.0909	18.1818	0.0000	0.0000	90.9091	0.0000	13.6364	0.0000	0.0000	9.0909	0.0000	0.0000	4.5455	50.0000	0.0000	18.1818	0.0000	4.5455	0.0000	11.0000	27.2727	0.0000	4.5455	0.0000	0.0000	27.2727	
13361	19.3548	3.2258	12.9032	0.0000	77.4194	1.6129	17.7419	0.0000	9.6774	11.2903	0.0000	0.0000	0.0000	61.2903	0.0000	14.5161	0.0000	12.9032	0.0000	15.5000	6.4516	0.0000	6.4516	6.4516	1.6129	8.0645	
14961	17.3913	6.5217	7.6087	0.0000	70.6522	1.0870	8.6957	0.0000	7.6087	11.9565	0.0000	0.0000	0.0000	56.5217	0.0000	20.6522	1.0870	7.6087	3.2609	18.4000	2.1739	1.0870	9.7826	0.0000	8.6957	13.0435	
18121	10.8696	4.3478	2.1739	0.0000	80.4348	6.5217	13.0435	0.0000	0.0000	13.0435	0.0000	0.0000	0.0000	52.1739	0.0000	19.5652	0.0000	2.1739	8.6957	9.2000	2.1739	0.0000	8.6957	0.0000	0.0000	4.3478	
4601	15.6250	5.2083	5.2083	0.5208	60.9375	2.6042	10.4167	1.0417	6.2500	10.4167	0.0000	0.0000	2.6042	58.3333	0.0000	8.3333	1.0417	9.3750	3.6458	24.0000	5.2083	1.0417	6.2500	5.7292	6.2500	12.5000	
